City,Region,Date,Mean Highest,Mean Lowest
San Diego,West,3/1/2012,5.347,0.038
San Diego,West,4/1/2012,5.416,-0.063
San Diego,West,5/1/2012,5.704,0.029
San Diego,West,6/1/2012,6.098,0.127
San Diego,West,7/1/2012,6.115,0.058
San Diego,West,8/1/2012,6.256,0.524
San Diego,West,9/1/2012,6.023,0.783
San Diego,West,10/1/2012,5.983,0.524
San Diego,West,11/1/2012,5.891,0.124
San Diego,West,12/1/2012,5.974,-0.014
San Diego,West,1/1/2013,5.737,-0.129
San Diego,West,2/1/2013,5.55,-0.001
San Diego,West,3/1/2013,5.445,0.052
San Diego,West,4/1/2013,5.54,0.019
San Diego,West,5/1/2013,5.691,-0.037
San Diego,West,6/1/2013,5.928,0.104
San Diego,West,7/1/2013,6.033,0.36
San Diego,West,8/1/2013,5.914,0.429
San Diego,West,9/1/2013,5.944,0.731
San Diego,West,10/1/2013,5.869,0.609
San Diego,West,11/1/2013,6.003,0.252
San Diego,West,12/1/2013,6.128,0.006
San Diego,West,1/1/2014,6.19,0.012
San Diego,West,2/1/2014,5.655,0.176
San Diego,West,3/1/2014,5.603,0.268
San Diego,West,4/1/2014,5.662,0.275
San Diego,West,5/1/2014,5.993,0.285
San Diego,West,6/1/2014,6.121,0.334
San Diego,West,7/1/2014,6.206,0.524
San Diego,West,8/1/2014,6.072,0.744
San Diego,West,9/1/2014,6.315,1.075
San Diego,West,10/1/2014,6.236,0.908
San Diego,West,11/1/2014,6.082,0.396
San Diego,West,12/1/2014,6.357,0.491
San Diego,West,1/1/2015,6.161,0.252
San Diego,West,2/1/2015,5.832,0.344
San Diego,West,3/1/2015,5.645,0.478
San Diego,West,4/1/2015,5.577,0.432
San Diego,West,5/1/2015,5.842,0.33
San Diego,West,6/1/2015,6.121,0.383
San Diego,West,7/1/2015,6.4,0.521
San Diego,West,8/1/2015,6.272,0.675
San Diego,West,9/1/2015,6.479,1.282
San Diego,West,10/1/2015,6.469,1.075
San Diego,West,11/1/2015,6.38,0.747
San Diego,West,12/1/2015,6.315,0.586
San Diego,West,1/1/2016,5.99,0.353
San Diego,West,2/1/2016,5.947,0.458
San Diego,West,3/1/2016,5.58,0.435
San Diego,West,4/1/2016,5.508,0.13
San Diego,West,5/1/2016,5.652,0.071
San Diego,West,6/1/2016,6.056,0.219
San Diego,West,7/1/2016,6.259,0.344
San Diego,West,8/1/2016,6.262,0.54
San Diego,West,9/1/2016,5.996,0.783
San Diego,West,10/1/2016,5.829,0.56
San Diego,West,11/1/2016,5.996,0.334
San Diego,West,12/1/2016,6.092,0.104
San Diego,West,1/1/2017,6.085,0.166
San Diego,West,2/1/2017,5.829,0.301
San Diego,West,3/1/2017,5.603,0.337
San Diego,West,4/1/2017,5.563,0.166
San Diego,West,5/1/2017,5.819,0.166
San Diego,West,6/1/2017,6.101,0.327
San Diego,West,7/1/2017,6.2,0.557
San Diego,West,8/1/2017,6.174,0.727
San Diego,West,9/1/2017,5.993,0.783
San Diego,West,10/1/2017,5.951,0.731
San Diego,West,11/1/2017,5.993,0.357
San Diego,West,12/1/2017,6.239,0.15
San Diego,West,1/1/2018,6.203,-0.007
San Diego,West,2/1/2018,5.901,0.314
San Diego,West,3/1/2018,5.586,0.176
San Diego,West,4/1/2018,5.409,0.094
San Diego,West,5/1/2018,5.767,0.088
San Diego,West,6/1/2018,6.049,0.203
San Diego,West,7/1/2018,6.21,0.357
San Diego,West,8/1/2018,6.206,0.708
San Diego,West,9/1/2018,6.059,0.78
San Diego,West,10/1/2018,6.101,0.764
San Diego,West,11/1/2018,6.183,0.462
San Diego,West,12/1/2018,6.229,0.317
San Diego,West,1/1/2019,6.141,0.176
San Diego,West,2/1/2019,5.819,0.186
San Diego,West,3/1/2019,5.544,0.212
San Diego,West,4/1/2019,5.524,0.265
San Diego,West,5/1/2019,5.632,0.15
San Diego,West,6/1/2019,5.951,0.166
San Diego,West,7/1/2019,6.151,0.183
San Diego,West,8/1/2019,6.144,0.278
San Diego,West,9/1/2019,6.101,0.734
San Diego,West,10/1/2019,5.937,0.429
San Diego,West,11/1/2019,6.233,0.478
San Diego,West,12/1/2019,6.144,0.225
San Diego,West,1/1/2020,5.987,0.196
San Diego,West,2/1/2020,5.954,0.265
San Diego,West,3/1/2020,5.649,0.324
San Diego,West,4/1/2020,5.534,0.061
San Diego,West,5/1/2020,5.764,0.035
San Diego,West,6/1/2020,5.964,0.055
San Diego,West,7/1/2020,6.203,0.209
San Diego,West,8/1/2020,6.262,0.406
San Diego,West,9/1/2020,6.072,0.606
San Diego,West,10/1/2020,5.928,0.514
San Diego,West,11/1/2020,5.885,0.081
San Diego,West,12/1/2020,6.036,-0.06
San Diego,West,1/1/2021,6.082,0.016
San Diego,West,2/1/2021,5.724,-0.004
San Diego,West,3/1/2021,5.514,-0.03
San Diego,West,4/1/2021,5.708,0.061
San Diego,West,5/1/2021,5.888,0.035
San Diego,West,6/1/2021,6.138,0.189
San Diego,West,7/1/2021,6.124,0.422
San Diego,West,8/1/2021,6.128,0.563
San Diego,West,9/1/2021,5.996,0.57
San Diego,West,10/1/2021,5.859,0.445
San Diego,West,11/1/2021,5.901,0.111
San Diego,West,12/1/2021,6.21,0.032
San Diego,West,1/1/2022,6.206,-0.135
San Diego,West,2/1/2022,5.806,0.065
San Diego,West,3/1/2022,5.688,0.098
San Diego,West,4/1/2022,5.557,0.019
San Diego,West,5/1/2022,5.816,-0.037
San Diego,West,6/1/2022,6.157,0.203
San Diego,West,7/1/2022,6.164,0.173
San Diego,West,8/1/2022,6.151,0.481
San Diego,West,9/1/2022,6.213,0.741
San Diego,West,10/1/2022,5.96,0.403
San Diego,West,11/1/2022,5.974,0.065
San Diego,West,12/1/2022,6.138,0.071
San Diego,West,1/1/2023,6.111,0.084
San Diego,West,2/1/2023,5.908,0.045
San Diego,West,3/1/2023,5.498,0.002
San Diego,West,4/1/2023,5.531,0.078
San Diego,West,5/1/2023,5.918,0.337
San Diego,West,6/1/2023,6.033,0.153
San Diego,West,7/1/2023,6.433,0.337
San Diego,West,8/1/2023,6.541,0.501
Key West,East,1/1/1923,5.810653715,-0.092385278
Key West,East,2/1/1923,5.810653715,-0.092385278
Key West,East,3/1/1923,5.810653715,-0.092385278
Key West,East,4/1/1923,5.810653715,-0.092385278
Key West,East,5/1/1923,5.810653715,-0.092385278
Key West,East,6/1/1923,5.810653715,-0.092385278
Key West,East,7/1/1923,5.810653715,-0.092385278
Key West,East,8/1/1923,5.810653715,-0.092385278
Key West,East,9/1/1923,5.810653715,-0.092385278
Key West,East,10/1/1923,5.810653715,-0.092385278
Key West,East,11/1/1923,5.810653715,-0.092385278
Key West,East,12/1/1923,5.810653715,-0.092385278
Key West,East,1/1/1924,5.810653715,-0.092385278
Key West,East,2/1/1924,5.810653715,-0.092385278
Key West,East,3/1/1924,5.810653715,-0.092385278
Key West,East,4/1/1924,5.810653715,-0.092385278
Key West,East,5/1/1924,5.810653715,-0.092385278
Key West,East,6/1/1924,5.810653715,-0.092385278
Key West,East,7/1/1924,5.810653715,-0.092385278
Key West,East,8/1/1924,5.810653715,-0.092385278
Key West,East,9/1/1924,5.810653715,-0.092385278
Key West,East,10/1/1924,5.810653715,-0.092385278
Key West,East,11/1/1924,5.810653715,-0.092385278
Key West,East,12/1/1924,5.810653715,-0.092385278
Key West,East,1/1/1925,5.810653715,-0.092385278
Key West,East,2/1/1925,5.810653715,-0.092385278
Key West,East,3/1/1925,5.810653715,-0.092385278
Key West,East,4/1/1925,5.810653715,-0.092385278
Key West,East,5/1/1925,5.810653715,-0.092385278
Key West,East,6/1/1925,5.810653715,-0.092385278
Key West,East,7/1/1925,5.810653715,-0.092385278
Key West,East,8/1/1925,5.810653715,-0.092385278
Key West,East,9/1/1925,5.810653715,-0.092385278
Key West,East,10/1/1925,5.810653715,-0.092385278
Key West,East,11/1/1925,5.810653715,-0.092385278
Key West,East,1/1/1926,0.939,-0.878
Key West,East,2/1/1926,0.7,-1.059
Key West,East,3/1/1926,0.71,-1
Key West,East,4/1/1926,0.959,-0.829
Key West,East,5/1/1926,1.1,-0.849
Key West,East,6/1/1926,1.182,-0.76
Key West,East,7/1/1926,1.182,-0.668
Key West,East,8/1/1926,1.51,-0.301
Key West,East,9/1/1926,1.602,-0.058
Key West,East,10/1/1926,1.681,-0.058
Key West,East,11/1/1926,1.382,-0.36
Key West,East,12/1/1926,1.172,-0.658
Key West,East,1/1/1927,1.159,-0.698
Key West,East,2/1/1927,1.171,-0.79
Key West,East,3/1/1927,1.139,-0.629
Key West,East,4/1/1927,1.149,-0.649
Key West,East,5/1/1927,1.202,-0.731
Key West,East,6/1/1927,1.29,-0.609
Key West,East,7/1/1927,1.192,-0.711
Key West,East,8/1/1927,1.402,-0.35
Key West,East,9/1/1927,1.402,-0.35
Key West,East,10/1/1927,1.592,-0.189
Key West,East,11/1/1927,1.579,-0.209
Key West,East,12/1/1927,1.359,-0.488
Key West,East,1/1/1928,1.031,-0.868
Key West,East,2/1/1928,0.749,-1.118
Key West,East,3/1/1928,0.949,-0.888
Key West,East,4/1/1928,0.89,-0.921
Key West,East,5/1/1928,1.182,-0.678
Key West,East,6/1/1928,1.261,-0.609
Key West,East,7/1/1928,1.33,-0.56
Key West,East,8/1/1928,1.5,-0.35
Key West,East,9/1/1928,1.52,-0.199
Key West,East,10/1/1928,1.612,-0.199
Key West,East,11/1/1928,1.559,-0.311
Key West,East,12/1/1928,1.461,-0.501
Key West,East,1/1/1929,1.002,-0.819
Key West,East,2/1/1929,1.261,-0.59
Key West,East,3/1/1929,1.021,-0.74
Key West,East,4/1/1929,1.251,-0.58
Key West,East,5/1/1929,1.201,-0.639
Key West,East,6/1/1929,1.261,-0.54
Key West,East,7/1/1929,1.481,-0.35
Key West,East,8/1/1929,1.402,-0.37
Key West,East,9/1/1929,1.55,-0.219
Key West,East,10/1/1929,1.34,-0.409
Key West,East,11/1/1929,1.359,-0.488
Key West,East,12/1/1929,1.33,-0.53
Key West,East,1/1/1930,1.349,-0.53
Key West,East,2/1/1930,1.3,-0.488
Key West,East,3/1/1930,1.139,-0.59
Key West,East,4/1/1930,1.212,-0.639
Key West,East,5/1/1930,1.29,-0.658
Key West,East,6/1/1930,1.251,-0.668
Key West,East,7/1/1930,1.281,-0.54
Key West,East,8/1/1930,1.54,-0.258
Key West,East,9/1/1930,1.431,-0.34
Key West,East,10/1/1930,1.602,-0.15
Key West,East,11/1/1930,1.369,-0.458
Key West,East,12/1/1930,1.182,-0.619
Key West,East,1/1/1931,0.949,-1
Key West,East,2/1/1931,1.031,-0.839
Key West,East,3/1/1931,1.202,-0.649
Key West,East,4/1/1931,1.159,-0.688
Key West,East,5/1/1931,0.972,-1.019
Key West,East,6/1/1931,1.139,-0.799
Key West,East,7/1/1931,1.212,-0.711
Key West,East,8/1/1931,1.202,-0.599
Key West,East,9/1/1931,1.471,-0.301
Key West,East,10/1/1931,1.471,-0.34
Key West,East,11/1/1931,1.491,-0.389
Key West,East,12/1/1931,1.32,-0.609
Key West,East,1/1/1932,1.271,-0.658
Key West,East,2/1/1932,1.139,-0.78
Key West,East,3/1/1932,1.061,-0.809
Key West,East,4/1/1932,1.13,-0.731
Key West,East,5/1/1932,1.241,-0.639
Key West,East,6/1/1932,1.29,-0.619
Key West,East,7/1/1932,1.369,-0.55
Key West,East,8/1/1932,1.5,-0.34
Key West,East,9/1/1932,1.641,-0.14
Key West,East,10/1/1932,1.592,-0.258
Key West,East,11/1/1932,1.691,-0.258
Key West,East,12/1/1932,1.632,-0.278
Key West,East,1/1/1933,1.3,-0.599
Key West,East,2/1/1933,1.172,-0.711
Key West,East,3/1/1933,1.021,-0.799
Key West,East,4/1/1933,1.34,-0.57
Key West,East,5/1/1933,1.422,-0.488
Key West,East,6/1/1933,1.55,-0.36
Key West,East,7/1/1933,1.481,-0.419
Key West,East,8/1/1933,1.691,-0.229
Key West,East,9/1/1933,1.789,-0.068
Key West,East,10/1/1933,2.012,0.211
Key West,East,11/1/1933,1.76,-0.15
Key West,East,12/1/1933,1.271,-0.76
Key West,East,1/1/1934,1.231,-0.721
Key West,East,2/1/1934,0.93,-0.849
Key West,East,3/1/1934,0.992,-0.78
Key West,East,4/1/1934,1.159,-0.698
Key West,East,5/1/1934,1.202,-0.819
Key West,East,6/1/1934,1.31,-0.688
Key West,East,7/1/1934,1.261,-0.59
Key West,East,8/1/1934,1.33,-0.478
Key West,East,9/1/1934,1.661,-0.13
Key West,East,10/1/1934,1.74,-0.009
Key West,East,11/1/1934,1.55,-0.278
Key West,East,12/1/1934,1.422,-0.429
Key West,East,1/1/1935,1.461,-0.488
Key West,East,2/1/1935,1.149,-0.729
Key West,East,3/1/1935,1.182,-0.619
Key West,East,4/1/1935,1.32,-0.521
Key West,East,5/1/1935,1.271,-0.698
Key West,East,6/1/1935,1.32,-0.609
Key West,East,7/1/1935,1.402,-0.468
Key West,East,8/1/1935,1.52,-0.238
Key West,East,9/1/1935,1.481,-0.301
Key West,East,10/1/1935,1.891,0.109
Key West,East,11/1/1935,1.74,-0.12
Key West,East,12/1/1935,1.382,-0.54
Key West,East,1/1/1936,1.241,-0.619
Key West,East,2/1/1936,1.281,-0.56
Key West,East,3/1/1936,1.09,-0.75
Key West,East,4/1/1936,1.12,-0.74
Key West,East,5/1/1936,1.569,-0.311
Key West,East,6/1/1936,1.681,-0.278
Key West,East,7/1/1936,1.481,-0.389
Key West,East,8/1/1936,1.51,-0.33
Key West,East,9/1/1936,1.73,-0.038
Key West,East,10/1/1936,1.94,0.109
Key West,East,11/1/1936,1.701,-0.189
Key West,East,12/1/1936,1.671,-0.291
Key West,East,1/1/1937,1.441,-0.429
Key West,East,2/1/1937,1.579,-0.229
Key West,East,3/1/1937,1.159,-0.599
Key West,East,4/1/1937,1.3,-0.478
Key West,East,5/1/1937,1.569,-0.291
Key West,East,6/1/1937,1.33,-0.511
Key West,East,7/1/1937,1.52,-0.238
Key West,East,8/1/1937,1.74,-0.068
Key West,East,9/1/1937,1.769,0.001
Key West,East,10/1/1937,1.871,0.142
Key West,East,11/1/1937,1.641,-0.15
Key West,East,12/1/1937,1.412,-0.501
Key West,East,1/1/1938,1.231,-0.649
Key West,East,2/1/1938,1.182,-0.59
Key West,East,3/1/1938,1.08,-0.688
Key West,East,4/1/1938,1.241,-0.57
Key West,East,5/1/1938,1.382,-0.57
Key West,East,6/1/1938,1.369,-0.521
Key West,East,7/1/1938,1.29,-0.55
Key West,East,8/1/1938,1.53,-0.209
Key West,East,9/1/1938,1.51,-0.229
Key West,East,10/1/1938,1.641,0.011
Key West,East,11/1/1938,1.74,-0.009
Key West,East,12/1/1938,1.422,-0.439
Key West,East,1/1/1939,1.281,-0.57
Key West,East,2/1/1939,1.172,-0.56
Key West,East,3/1/1939,1.159,-0.59
Key West,East,4/1/1939,1.202,-0.55
Key West,East,5/1/1939,1.349,-0.521
Key West,East,6/1/1939,1.392,-0.511
Key West,East,7/1/1939,1.359,-0.429
Key West,East,8/1/1939,1.5,-0.229
Key West,East,9/1/1939,1.622,-0.058
Key West,East,10/1/1939,1.92,0.201
Key West,East,11/1/1939,1.691,-0.048
Key West,East,12/1/1939,1.359,-0.53
Key West,East,1/1/1940,1.12,-0.78
Key West,East,2/1/1940,1.051,-0.819
Key West,East,3/1/1940,1.012,-0.75
Key West,East,4/1/1940,0.959,-0.819
Key West,East,5/1/1940,1.212,-0.56
Key West,East,6/1/1940,1.241,-0.629
Key West,East,7/1/1940,1.29,-0.488
Key West,East,8/1/1940,1.602,-0.15
Key West,East,9/1/1940,1.72,0.05
Key West,East,10/1/1940,1.842,0.09
Key West,East,11/1/1940,1.441,-0.399
Key West,East,12/1/1940,1.349,-0.439
Key West,East,1/1/1941,1.382,-0.419
Key West,East,2/1/1941,1.29,-0.429
Key West,East,3/1/1941,0.939,-0.731
Key West,East,4/1/1941,1.182,-0.57
Key West,East,5/1/1941,1.34,-0.458
Key West,East,6/1/1941,1.261,-0.58
Key West,East,7/1/1941,1.159,-0.55
Key West,East,8/1/1941,1.34,-0.419
Key West,East,9/1/1941,1.71,0.04
Key West,East,10/1/1941,1.51,-0.16
Key West,East,11/1/1941,1.579,-0.209
Key West,East,12/1/1941,1.412,-0.409
Key West,East,1/1/1942,1.241,-0.55
Key West,East,2/1/1942,1.231,-0.439
Key West,East,3/1/1942,1.071,-0.599
Key West,East,4/1/1942,1.29,-0.409
Key West,East,5/1/1942,1.359,-0.511
Key West,East,6/1/1942,1.5,-0.35
Key West,East,7/1/1942,1.569,-0.189
Key West,East,8/1/1942,1.491,-0.16
Key West,East,9/1/1942,1.71,0.08
Key West,East,10/1/1942,1.999,0.329
Key West,East,11/1/1942,1.891,0.109
Key West,East,12/1/1942,1.359,-0.439
Key West,East,1/1/1943,1.222,-0.639
Key West,East,2/1/1943,1.182,-0.649
Key West,East,3/1/1943,1.392,-0.399
Key West,East,4/1/1943,1.422,-0.34
Key West,East,5/1/1943,1.422,-0.38
Key West,East,6/1/1943,1.491,-0.36
Key West,East,7/1/1943,1.29,-0.521
Key West,East,8/1/1943,1.54,-0.199
Key West,East,9/1/1943,1.93,0.25
Key West,East,10/1/1943,2.032,0.28
Key West,East,11/1/1943,1.602,-0.209
Key West,East,12/1/1943,1.441,-0.448
Key West,East,1/1/1944,1.222,-0.599
Key West,East,2/1/1944,1.13,-0.688
Key West,East,3/1/1944,1.241,-0.501
Key West,East,4/1/1944,1.29,-0.458
Key West,East,5/1/1944,1.369,-0.389
Key West,East,6/1/1944,1.51,-0.33
Key West,East,7/1/1944,1.5,-0.311
Key West,East,8/1/1944,1.592,-0.209
Key West,East,9/1/1944,1.812,0.04
Key West,East,10/1/1944,1.999,0.241
Key West,East,11/1/1944,1.822,-0.048
Key West,East,12/1/1944,1.31,-0.58
Key West,East,1/1/1945,1.251,-0.599
Key West,East,2/1/1945,0.91,-0.878
Key West,East,3/1/1945,1.071,-0.698
Key West,East,4/1/1945,1.359,-0.468
Key West,East,5/1/1945,1.471,-0.419
Key West,East,6/1/1945,1.53,-0.37
Key West,East,7/1/1945,1.52,-0.38
Key West,East,8/1/1945,1.641,-0.17
Key West,East,9/1/1945,1.71,-0.028
Key West,East,10/1/1945,1.76,0.001
Key West,East,11/1/1945,1.5,-0.34
Key West,East,12/1/1945,1.33,-0.54
Key West,East,1/1/1946,1.159,-0.678
Key West,East,2/1/1946,1.192,-0.629
Key West,East,3/1/1946,1.212,-0.56
Key West,East,4/1/1946,1.402,-0.419
Key West,East,5/1/1946,1.349,-0.619
Key West,East,6/1/1946,1.382,-0.56
Key West,East,7/1/1946,1.52,-0.37
Key West,East,8/1/1946,1.701,-0.078
Key West,East,9/1/1946,1.92,0.172
Key West,East,10/1/1946,2.052,0.28
Key West,East,11/1/1946,1.989,0.162
Key West,East,12/1/1946,1.94,0.109
Key West,East,1/1/1947,1.52,-0.389
Key West,East,2/1/1947,1.51,-0.389
Key West,East,3/1/1947,1.31,-0.501
Key West,East,4/1/1947,1.261,-0.55
Key West,East,5/1/1947,1.641,-0.248
Key West,East,6/1/1947,1.832,-0.12
Key West,East,7/1/1947,1.559,-0.36
Key West,East,8/1/1947,1.559,-0.268
Key West,East,9/1/1947,1.74,0.011
Key West,East,10/1/1947,2.071,0.29
Key West,East,11/1/1947,2.232,0.342
Key West,East,12/1/1947,1.97,0.001
Key West,East,1/1/1948,1.55,-0.301
Key West,East,2/1/1948,1.53,-0.32
Key West,East,3/1/1948,1.651,-0.17
Key West,East,4/1/1948,1.641,-0.219
Key West,East,5/1/1948,1.73,-0.15
Key West,East,6/1/1948,1.72,-0.15
Key West,East,7/1/1948,1.832,-0.038
Key West,East,8/1/1948,1.812,-0.058
Key West,East,9/1/1948,2.042,0.231
Key West,East,10/1/1948,2.18,0.391
Key West,East,11/1/1948,1.901,0.011
Key West,East,12/1/1948,1.671,-0.291
Key West,East,1/1/1949,1.349,-0.55
Key West,East,2/1/1949,1.231,-0.59
Key West,East,3/1/1949,1.251,-0.54
Key West,East,4/1/1949,1.32,-0.53
Key West,East,5/1/1949,1.491,-0.419
Key West,East,6/1/1949,1.51,-0.399
Key West,East,7/1/1949,1.691,-0.15
Key West,East,8/1/1949,1.681,-0.15
Key West,East,9/1/1949,1.91,0.04
Key West,East,10/1/1949,2.15,0.391
Key West,East,11/1/1949,1.651,-0.189
Key West,East,12/1/1949,1.451,-0.448
Key West,East,1/1/1950,1.51,-0.409
Key West,East,2/1/1950,1.412,-0.409
Key West,East,3/1/1950,1.281,-0.501
Key West,East,4/1/1950,1.5,-0.33
Key West,East,5/1/1950,1.471,-0.57
Key West,East,6/1/1950,1.369,-0.629
Key West,East,7/1/1950,1.461,-0.448
Key West,East,8/1/1950,1.769,-0.009
Key West,East,9/1/1950,1.861,0.109
Key West,East,10/1/1950,1.95,0.172
Key West,East,11/1/1950,1.602,-0.268
Key West,East,12/1/1950,1.422,-0.488
Key West,East,1/1/1951,1.33,-0.609
Key West,East,2/1/1951,1.3,-0.619
Key West,East,3/1/1951,1.29,-0.58
Key West,East,4/1/1951,1.382,-0.488
Key West,East,5/1/1951,1.382,-0.478
Key West,East,6/1/1951,1.461,-0.488
Key West,East,7/1/1951,1.54,-0.419
Key West,East,8/1/1951,1.632,-0.209
Key West,East,9/1/1951,1.71,-0.028
Key West,East,10/1/1951,2.032,0.221
Key West,East,11/1/1951,1.802,-0.078
Key West,East,12/1/1951,1.569,-0.448
Key West,East,1/1/1952,1.392,-0.511
Key West,East,2/1/1952,1.359,-0.511
Key West,East,3/1/1952,1.431,-0.409
Key West,East,4/1/1952,1.3,-0.54
Key West,East,5/1/1952,1.54,-0.258
Key West,East,6/1/1952,1.441,-0.429
Key West,East,7/1/1952,1.579,-0.278
Key West,East,8/1/1952,1.701,-0.17
Key West,East,9/1/1952,1.94,0.142
Key West,East,10/1/1952,1.95,0.119
Key West,East,11/1/1952,1.691,-0.199
Key West,East,12/1/1952,1.74,-0.238
Key West,East,9/1/1953,1.891,0.119
Key West,East,10/1/1953,1.95,0.221
Key West,East,11/1/1953,1.72,0.001
Key West,East,12/1/1953,1.491,-0.37
Key West,East,1/1/1954,1.369,-0.53
Key West,East,2/1/1954,1.32,-0.488
Key West,East,3/1/1954,1.271,-0.521
Key West,East,4/1/1954,1.461,-0.36
Key West,East,5/1/1954,1.74,-0.229
Key West,East,6/1/1954,1.632,-0.32
Key West,East,7/1/1954,1.55,-0.36
Key West,East,8/1/1954,1.451,-0.268
Key West,East,9/1/1954,1.851,0.152
Key West,East,10/1/1954,1.802,0.06
Key West,East,11/1/1954,1.75,-0.091
Key West,East,12/1/1954,1.33,-0.57
Key West,East,1/1/1955,1.461,-0.389
Key West,East,2/1/1955,1.402,-0.38
Key West,East,3/1/1955,1.139,-0.668
Key West,East,4/1/1955,1.231,-0.609
Key West,East,5/1/1955,1.569,-0.291
Key West,East,6/1/1955,1.641,-0.258
Key West,East,7/1/1955,1.681,-0.179
Key West,East,8/1/1955,1.74,-0.038
Key West,East,9/1/1955,1.91,0.221
Key West,East,10/1/1955,1.94,0.172
Key West,East,11/1/1955,1.579,-0.311
Key West,East,12/1/1955,1.33,-0.649
Key West,East,1/1/1956,1.422,-0.448
Key West,East,2/1/1956,1.231,-0.55
Key West,East,3/1/1956,1.231,-0.56
Key West,East,4/1/1956,1.281,-0.501
Key West,East,5/1/1956,1.412,-0.37
Key West,East,6/1/1956,1.612,-0.219
Key West,East,7/1/1956,1.481,-0.33
Key West,East,8/1/1956,1.671,-0.091
Key West,East,9/1/1956,1.822,0.09
Key West,East,10/1/1956,1.95,0.132
Key West,East,11/1/1956,1.92,0.099
Key West,East,12/1/1956,1.222,-0.649
Key West,East,1/1/1957,1.061,-0.77
Key West,East,2/1/1957,1.382,-0.38
Key West,East,3/1/1957,1.29,-0.419
Key West,East,4/1/1957,1.32,-0.458
Key West,East,5/1/1957,1.671,-0.248
Key West,East,6/1/1957,1.569,-0.311
Key West,East,7/1/1957,1.681,-0.16
Key West,East,8/1/1957,1.891,0.119
Key West,East,9/1/1957,1.789,0.04
Key West,East,10/1/1957,2.111,0.411
Key West,East,11/1/1957,1.842,0.07
Key West,East,12/1/1957,1.491,-0.34
Key West,East,1/1/1958,1.481,-0.35
Key West,East,2/1/1958,0.959,-0.78
Key West,East,3/1/1958,1.231,-0.488
Key West,East,4/1/1958,1.281,-0.521
Key West,East,5/1/1958,1.369,-0.521
Key West,East,6/1/1958,1.612,-0.258
Key West,East,7/1/1958,1.53,-0.32
Key West,East,8/1/1958,1.53,-0.14
Key West,East,9/1/1958,1.901,0.241
Key West,East,10/1/1958,2.232,0.51
Key West,East,11/1/1958,1.769,-0.009
Key West,East,12/1/1958,1.602,-0.229
Key West,East,1/1/1959,1.441,-0.389
Key West,East,2/1/1959,1.231,-0.55
Key West,East,3/1/1959,1.271,-0.448
Key West,East,4/1/1959,1.29,-0.439
Key West,East,5/1/1959,1.51,-0.258
Key West,East,6/1/1959,1.641,-0.189
Key West,East,7/1/1959,1.54,-0.258
Key West,East,8/1/1959,1.53,-0.189
Key West,East,9/1/1959,1.691,0.05
Key West,East,10/1/1959,1.861,0.162
Key West,East,11/1/1959,1.92,0.119
Key West,East,12/1/1959,1.661,-0.248
Key West,East,1/1/1960,1.559,-0.278
Key West,East,2/1/1960,1.32,-0.37
Key West,East,3/1/1960,1.212,-0.478
Key West,East,4/1/1960,1.31,-0.389
Key West,East,5/1/1960,1.471,-0.34
Key West,East,6/1/1960,1.73,-0.111
Key West,East,7/1/1960,1.769,-0.038
Key West,East,8/1/1960,1.822,0.06
Key West,East,9/1/1960,1.832,0.119
Key West,East,10/1/1960,1.94,0.27
Key West,East,11/1/1960,1.74,-0.009
Key West,East,12/1/1960,1.602,-0.268
Key West,East,1/1/1961,1.241,-0.58
Key West,East,2/1/1961,1.392,-0.35
Key West,East,3/1/1961,1.559,-0.12
Key West,East,4/1/1961,1.451,-0.291
